,oil,gpl,solid,electricity,total
2015-10-04 00:00:00,-11419.89449,-14632.59446,-6947.354214,-5370.224952,-38370.06812
2015-10-04 01:00:00,-10108.60517,-13338.21747,-4382.232337,-3387.415226,-31216.47021
2015-10-04 02:00:00,-9520.095055,-12760.02172,-3224.906583,-2492.815721,-27997.83908
2015-10-04 03:00:00,-9301.810159,-12546.2374,-2770.930562,-2141.897475,-26760.87559
2015-10-04 04:00:00,-9422.813551,-12672.06426,-2966.515694,-2293.082533,-27354.47604
2015-10-04 05:00:00,-9891.652963,-13142.39718,-3822.946035,-2955.093343,-29812.08952
2015-10-04 06:00:00,-11291.1678,-14535.5092,-6511.066922,-5032.979891,-37370.7238
2015-10-04 07:00:00,-13426.23642,-16649.09341,-10648.3547,-8231.055789,-48954.74032
2015-10-04 08:00:00,-14725.57387,-17922.89556,-13130.79263,-10149.95177,-55929.21383
2015-10-04 09:00:00,-14640.40392,-17815.62943,-12878.80617,-9955.169137,-55290.00866
2015-10-04 10:00:00,-13382.53643,-16552.58337,-10336.21274,-7989.773639,-48261.10618
2015-10-04 11:00:00,-12564.47688,-15738.26194,-8703.827351,-6727.958498,-43734.52467
2015-10-04 12:00:00,-12193.91222,-15377.05974,-7985.450252,-6172.661258,-41729.08347
2015-10-04 13:00:00,-12223.27562,-15413.62017,-8068.185389,-6236.614568,-41941.69575
2015-10-04 14:00:00,-12225.71392,-15420.03001,-8094.507683,-6256.961399,-41997.21301
2015-10-04 15:00:00,-11875.52223,-15079.72184,-7428.78797,-5742.367712,-40126.39975
2015-10-04 16:00:00,-11604.91545,-14826.41596,-6936.075037,-5361.506279,-38728.91272
2015-10-04 17:00:00,-11399.96938,-14641.26196,-6578.761022,-5085.306652,-37705.29901
2015-10-04 18:00:00,-12135.91604,-15379.41565,-8071.947246,-6239.52244,-41826.80138
2015-10-04 19:00:00,-12945.4364,-16178.64928,-9700.564377,-7498.424763,-46323.07482
2015-10-04 20:00:00,-13628.94236,-16844.41787,-11084.69958,-8568.345363,-50126.40517
2015-10-04 21:00:00,-13231.31966,-16434.3179,-10339.949,-7992.66173,-47998.24829
2015-10-04 22:00:00,-13031.54528,-16226.22087,-10008.97007,-7736.818822,-47003.55505
2015-10-04 23:00:00,-12245.46842,-15444.01029,-8519.53291,-6585.501014,-42794.51263
2015-10-05 00:00:00,-11419.89449,-14632.59446,-6947.354214,-5370.224952,-38370.06812
2015-10-05 01:00:00,-10108.60517,-13338.21747,-4382.232337,-3387.415226,-31216.47021
